Year,CBSA,CO1-hr2ndMax,CO8-hr2ndMax,NO298th%ile,NO2AnnualMean,O3 1-hr2nd Max,O3 8-hr4th Max,SO299th %ile,SO2 24-hr2nd Max,SO2AnnualMean,PM2.598th %ile,PM2.5Wtd.Mean,PM10 24-hr2nd Max,PM10Annual Mean,Lead Max3-Mo. Avg
2020,Kapaa HI,0,0,34,3,0,0,4,4,1,0,0,0,0,0
2020,Keene NH,0,0,0,0,0.06,0.05,0,0,0,18,6.2,0,0,0
2020,Kennewick-Richland WA,0,0,0,0,0.07,0.061,0,0,0,0,0,566,32,0
2020,Killeen-Temple TX,0,0,23,3,0.08,0.064,0,0,0,21,7.8,0,0,0
2020,Kingsport-Bristol-Bristol TN-VA,0,0,0,0,0.07,0.056,73,19,2,14,6,0,0,0
2020,Kingsville TX,0,0,0,0,0,0,0,0,0,33,10.6,0,0,0
2020,Kinston NC,0,0,0,0,0.06,0.056,0,0,0,0,0,0,0,0
2020,Klamath Falls OR,0,0,0,0,0,0,0,0,0,88,20,488,37,0
2020,Knoxville TN,0.2,0.2,5,1,0.07,0.059,1,1,0,20,8.3,45,15,0.04
2020,Kokomo IN,0,0,0,0,0.08,0.064,0,0,0,15,6.7,0,0,0
2020,Laconia NH,0,0,0,0,0.06,0.053,0,0,0,10,4.1,0,0,0
2020,La Crosse-Onalaska WI-MN,0,0,0,0,0.07,0.061,0,0,0,18,7.7,0,0,0
2020,Lafayette LA,0,0,0,0,0.07,0.06,0,0,0,27,8.2,90,15,0
2020,Lafayette-West Lafayette IN,0,0,0,0,0.07,0.062,0,0,0,18,9.3,0,0,0
2020,La Grande OR,0,0,0,0,0,0,0,0,0,0,0,39,14,0
2020,Lake Charles LA,0,0,0,7,0.08,0.064,21,6,1,22,7.5,0,0,0
2020,Lake Havasu City-Kingman AZ,0,0,0,0,0,0,0,0,0,0,0,127,21,0
2020,Lakeland-Winter Haven FL,0,0,0,0,0.07,0.062,13,2,1,19,8.4,47,17,0
2020,Lancaster PA,0,0,0,0,0.08,0.062,0,0,0,29,9.9,59,16,0.04
2020,Lansing-East Lansing MI,0,0,33,6,0.07,0.064,4,2,1,22,7.1,0,0,0
2020,Laramie WY,0,0,0,0,0.08,0.066,0,0,0,38,7,184,34,0
2020,Laredo TX,3.3,1.9,0,0,0.07,0.06,0,0,0,28,10.3,72,25,0
2020,Las Cruces NM,0,0,49,8,0.1,0.077,0,0,0,23,9,367,43,0
2020,Las Vegas-Henderson-Paradise NV,2.7,2.3,57,23,0.1,0.078,5,3,1,33,12.2,210,40,0
2020,Lawrenceburg TN,0,0,0,0,0,0,0,0,0,14,5.3,0,0,0
2020,Lawton OK,0,0,0,0,0.07,0.064,0,0,0,19,7.4,0,0,0
2020,Lewiston-Auburn ME,0,0,0,0,0.06,0.052,0,0,0,15,5.1,23,11,0
2020,Lexington-Fayette KY,0,0,38,5,0.07,0.06,3,1,0,17,7.8,21,13,0
2020,Lima OH,0,0,0,0,0.08,0.065,3,1,0,13,5.1,0,0,0
2020,Lincoln NE,0,0,0,0,0.06,0.054,25,9,0,17,6.2,0,0,0
2020,Little Rock-North Little Rock-Conway AR,1.1,0.9,36,7,0.07,0.064,5,2,1,23,9.9,35,15,0
2020,Logan UT-ID,0,0,31,5,0.09,0.068,0,0,0,65,8.7,260,26,0
2020,Longview TX,0,0,16,3,0.07,0.055,84,23,2,0,0,0,0,0
2020,Los Angeles-Long Beach-Anaheim CA,3.7,2.8,86,23,0.17,0.124,3,1,0,53,15.9,169,29,0.02
2020,Louisville/Jefferson County KY-IN,1.6,1.1,44,13,0.08,0.071,15,3,1,23,9.7,47,19,0
2020,Lubbock TX,0,0,0,0,0,0,0,0,0,15,5.4,0,0,0
2020,Ludington MI,0,0,0,0,0.08,0.068,0,0,0,0,0,0,0,0
2020,Lynchburg VA,0,0,0,0,0,0,0,0,0,12,5.4,0,0,0
2020,Macon GA,0,0,0,0,0.07,0.054,2,1,0,18,8.5,0,0,0
2020,Madera CA,0,0,29,6,0.11,0.085,0,0,0,88,19.1,314,49,0
2020,Madison WI,0,0,0,0,0.08,0.071,2,1,0,18,8,0,0,0
2020,Manchester-Nashua NH,0.4,0.3,0,0,0.07,0.058,1,1,0,9,3,0,0,0
2020,Manitowoc WI,0,0,0,0,0.09,0.069,0,0,0,0,0,0,0,0
2020,Marietta OH,0,0,0,0,0.08,0.059,0,0,0,0,0,0,0,0
2020,Marshall MN,0,0,0,0,0.07,0.062,0,0,0,17,5.3,0,0,0
2020,Marshall TX,0,0,14,2,0.07,0.055,33,8,2,23,8.3,0,0,0
2020,Mason City IA,0,0,0,0,0,0,0,0,0,0,0,68,22,0
2020,Mayaguez PR,0,0,0,0,0.3,0.03,0,0,0,0,0,0,0,0
2020,McAlester OK,0,0,0,0,0.06,0.057,0,0,0,22,8.5,0,0,0.01
2020,McAllen-Edinburg-Mission TX,0,0,0,0,0.06,0.055,0,0,0,33,10.8,82,25,0
2020,Medford OR,0,0,0,0,0.08,0.06,0,0,0,63,15.5,46,18,0
2020,Memphis TN-MS-AR,1,0.7,36,10,0.08,0.069,2,1,1,20,10,47,13,0
2020,Merced CA,0,0,31,7,0.1,0.079,0,0,0,78,15.5,123,41,0
2020,Meridian MS,0,0,0,0,0.06,0.051,0,0,0,0,0,0,0,0
2020,Miami OK,0,0,0,0,0.05,0.046,0,0,0,0,0,0,0,0.02
2020,Miami-Fort Lauderdale-West Palm Beach FL,2.1,1.3,39,13,0.08,0.067,1,1,1,21,9.3,87,22,0
2020,Michigan City-La Porte IN,0,0,0,0,0.09,0.079,0,0,0,0,0,0,0,0
2020,Middlesborough KY,0,0,0,0,0.06,0.053,0,0,0,14,7.4,0,0,0
2020,Milwaukee-Waukesha-West Allis WI,0.9,0.6,40,12,0.09,0.075,2,1,0,21,9,45,16,0
2020,Minneapolis-St. Paul-Bloomington MN-WI,2.1,1.2,27,11,0.07,0.063,12,6,1,20,8.7,108,30,0.08
2020,Minot ND,0,0,14,2,0.06,0.051,8,3,1,12,4.6,0,0,0
2020,Missoula MT,0,0,0,0,0.06,0.055,0,0,0,33,8.6,132,16,0
2020,Mobile AL,0,0,0,0,0.07,0.054,11,4,1,16,8,0,0,0
2020,Modesto CA,2.2,1.8,41,9,0.1,0.08,0,0,0,87,15.5,216,42,0
2020,Monroe LA,0,0,0,0,0.06,0.057,0,0,0,18,7.3,0,0,0
2020,Monroe MI,0,0,0,0,0,0,7,2,1,0,0,0,0,0
2020,Montgomery AL,0,0,0,0,0.06,0.053,0,0,0,15,8,25,14,0
2020,Morehead City NC,0,0,0,0,0.06,0.054,0,0,0,0,0,0,0,0
2020,Morgantown WV,0,0,0,0,0.07,0.062,10,2,1,16,6.2,0,0,0
2020,Morristown TN,0,0,0,0,0.07,0.058,0,0,0,0,0,0,0,0
2020,Mount Pleasant TX,0,0,0,0,0,0,13,4,0,0,0,0,0,0
2020,Mount Vernon IL,0,0,0,0,0.07,0.067,0,0,0,17,8.8,0,0,0
2020,Mount Vernon OH,0,0,0,0,0.07,0.058,0,0,0,0,0,0,0,0
2020,Muncie IN,0,0,0,0,0.07,0.062,0,0,0,17,8,0,0,0.05
2020,Muscatine IA,0,0,0,0,0,0,20,9,1,22,8.2,39,18,0
2020,Muskegon MI,0,0,0,0,0.1,0.08,0,0,0,0,0,0,0,0
2020,Myrtle Beach-Conway-North Myrtle Beach SC-NC,0,0,0,0,0.06,0.052,46,9,1,0,0,0,0,0
2020,Napa CA,3.8,2.2,26,5,0.09,0.06,0,0,0,57,10.4,81,18,0
2020,Naples-Immokalee-Marco Island FL,0,0,0,0,0.07,0.057,0,0,0,0,0,0,0,0
2020,Nashville-Davidson--Murfreesboro--Franklin TN,1.7,1.3,45,12,0.07,0.063,2,2,0,20,8.8,0,0,0
2020,New Castle IN,0,0,0,0,0,0,0,0,0,16,7.3,0,0,0
2020,New Castle PA,0,0,0,0,0.07,0.06,0,0,0,0,0,0,0,0
2020,New Haven-Milford CT,1.9,1.3,45,11,0.1,0.08,2,1,0,28,8.2,66,19,0
2020,New Orleans-Metairie LA,2,1.3,43,8,0.08,0.063,56,24,2,21,7.9,58,17,0.01
2020,New York-Newark-Jersey City NY-NJ-PA,2.7,2.1,55,18,0.1,0.073,14,2,1,21,9.1,0,0,0
2020,Niles-Benton Harbor MI,0,0,0,0,0.09,0.078,0,0,0,0,0,0,0,0
2020,Nogales AZ,0,0,0,0,0,0,0,0,0,32,10.2,128,41,0
2020,North Port-Sarasota-Bradenton FL,0,0,0,0,0.07,0.06,7,1,0,18,7.9,56,17,0
2020,Norwich-New London CT,0,0,0,0,0.09,0.071,0,0,0,17,6.9,59,12,0
2020,Ocala FL,0,0,0,0,0.08,0.061,0,0,0,0,0,0,0,0
2020,Odessa TX,0,0,0,0,0,0,0,0,0,20,7.2,0,0,0
2020,Ogden-Clearfield UT,1.3,0.6,47,11,0.1,0.08,0,0,0,34,9.2,77,22,0
2020,Ogdensburg-Massena NY,0,0,0,0,0,0,89,49,4,0,0,0,0,0
2020,Oklahoma City OK,2.6,1.4,39,11,0.08,0.069,2,0,0,25,9.9,120,22,0
2020,Olympia-Tumwater WA,0,0,0,0,0.07,0.057,0,0,0,0,0,0,0,0
2020,Omaha-Council Bluffs NE-IA,1.8,1.6,0,0,0.07,0.061,44,19,1,24,8.2,90,24,0
2020,Orlando-Kissimmee-Sanford FL,1.1,0.9,0,3,0.07,0.062,4,3,1,16,7.3,43,15,0
2020,Ottawa-Peru IL,0,0,0,0,0,0,8,2,0,0,0,0,0,0
2020,Owensboro KY,0,0,26,4,0.07,0.065,12,2,0,19,7.9,0,0,0
2020,Oxford NC,0,0,0,0,0.07,0.054,0,0,0,0,0,0,0,0
2020,Oxnard-Thousand Oaks-Ventura CA,0,0,34,7,0.1,0.085,0,0,0,32,7.9,162,25,0
2020,Paducah KY-IL,0,0,30,4,0.08,0.064,7,2,0,23,8.8,27,14,0
2020,Pahrump NV,0,0,0,0,0,0,0,0,0,0,0,333,27,0
2020,Palatka FL,0,0,0,0,0,0,8,3,1,0,0,47,18,0
2020,Palm Bay-Melbourne-Titusville FL,0,0,0,0,0.07,0.058,0,0,0,17,7.9,85,18,0
2020,Panama City FL,0,0,0,0,0.07,0.058,0,0,0,0,0,0,0,0
2020,Parkersburg-Vienna WV,0,0,0,0,0.07,0.058,19,5,2,15,7,0,0,0
2020,Payson AZ,0,0,0,0,0.1,0.081,70,13,2,0,0,74,21,0.03
2020,Pensacola-Ferry Pass-Brent FL,0,0,0,0,0.07,0.058,4,1,0,20,9.7,0,0,0
2020,Peoria IL,0,0,0,0,0.08,0.07,14,3,1,0,0,0,0,0
2020,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2,1.8,50,13,0.09,0.071,9,2,1,23,9.7,0,0,0
2020,Phoenix-Mesa-Scottsdale AZ,3.5,2.6,57,25,0.11,0.087,7,2,1,47,17.2,624,88,0
2020,Pierre SD,0,0,0,0,0,0,0,0,0,13,4,0,0,0
2020,Pittsburgh PA,5.7,3.1,36,9,0.08,0.071,65,17,2,39,11.1,72,24,0
2020,Pittsfield MA,0,0,0,0,0.07,0.054,0,0,0,23,7.6,0,0,0
2020,Platteville WI,0,0,0,0,0,0,0,0,0,20,8.2,0,0,0
2020,Pocatello ID,0,0,0,0,0.08,0.065,47,20,5,0,0,114,22,0
2020,Point Pleasant WV-OH,0,0,0,0,0,0,58,10,1,0,0,0,0,0
2020,Ponca City OK,0,0,0,0,0.06,0.056,23,8,0,21,9.4,0,0,0
2020,Ponce PR,12.6,2.7,0,0,0,0,0,0,0,0,0,99,30,0
2020,Port Angeles WA,1.8,1.5,0,0,0.05,0.049,1,0,0,0,0,0,0,0
2020,Portland-South Portland ME,1.1,0.9,0,6,0.07,0.06,4,1,0,17,7.5,49,18,0
2020,Portland-Vancouver-Hillsboro OR-WA,15.1,14.1,30,10,0.08,0.07,2,1,0,208,14.2,35,11,0
2020,Port St. Lucie FL,0,0,0,0,0.06,0.058,0,0,0,0,0,0,0,0
2020,Portsmouth OH,0,0,0,0,0,0,13,4,1,0,0,41,12,0
2020,Prescott AZ,0,0,0,0,0.07,0.066,0,0,0,0,0,0,0,0
2020,Price UT,0,0,18,2,0.07,0.067,0,0,0,0,0,0,0,0
2020,Prineville OR,0,0,0,0,0,0,0,0,0,132,16.4,0,0,0
2020,Providence-Warwick RI-MA,2.1,1.8,45,15,0.09,0.067,3,1,0,20,8.3,30,11,0
2020,Provo-Orem UT,1.1,0.8,43,10,0.09,0.07,0,0,0,32,9.1,90,23,0
2020,Quincy IL-MO,0,0,0,0,0.07,0.064,0,0,0,0,0,0,0,0
2020,Racine WI,0,0,0,0,0.09,0.077,0,0,0,0,0,0,0,0
2020,Raleigh NC,1.3,1.2,30,8,0.06,0.055,2,1,0,22,9.1,46,15,0
2020,Rapid City SD,0,0,34,5,0.08,0.063,0,0,0,23,6.8,124,36,0
2020,Reading PA,0,0,0,0,0.08,0.065,0,0,0,0,0,0,0,0.03
2020,Red Bluff CA,0,0,0,0,0.09,0.074,0,0,0,87,13.2,151,24,0
2020,Redding CA,0,0,0,0,0.09,0.069,0,0,0,0,0,100,23,0
2020,Red Wing MN,0,0,0,0,0.07,0.06,0,0,0,0,0,0,0,0
2020,Reno NV,2.4,1.8,46,12,0.1,0.079,3,1,0,75,11.1,220,29,0
2020,Richmond VA,1.4,1.2,41,12,0.08,0.055,3,1,0,16,7.2,24,10,0
2020,Richmond-Berea KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02
2020,Riverside-San Bernardino-Ontario CA,5.3,1.5,78,29,0.16,0.125,5,3,1,44,15.7,298,55,0
2020,Riverton WY,0,0,4,1,0.08,0.067,41,11,1,37,7.7,68,8,0
2020,Roanoke VA,0.8,0.5,31,5,0.06,0.054,3,2,0,15,7.2,0,0,0
2020,Roanoke Rapids NC,0,0,12,1,0,0,0,0,0,0,0,0,0,0
2020,Rochester MN,0,0,0,0,0.08,0.067,0,0,0,17,5.6,0,0,0
2020,Rochester NY,1.6,0.9,0,6,0.07,0.061,2,1,0,15,6.6,25,9,0
2020,Rockford IL,0,0,0,0,0.08,0.067,0,0,0,21,9.1,0,0,0
2020,Rockland ME,0,0,0,0,0.07,0.059,0,0,0,0,0,0,0,0
2020,Rock Springs WY,0,0,37,6,0.08,0.064,7,2,1,16,3.6,301,38,0
2020,Rocky Mount NC,0,0,0,0,0.06,0.054,0,0,0,0,0,0,0,0
2020,Rome GA,0,0,0,0,0,0,11,3,1,0,0,0,0,0
2020,Rutland VT,2.9,0.8,32,6,0.06,0.053,2,1,0,22,7.6,0,0,0
2020,Sacramento--Roseville--Arden-Arcade CA,2.3,2,46,11,0.11,0.086,3,1,0,123,16.1,231,32,0
2020,St. Cloud MN,0,0,0,0,0.07,0.061,0,0,0,15,5.8,0,0,0
2020,St. George UT,0,0,30,3,0.08,0.067,0,0,0,17,5.8,0,0,0
2020,St. Joseph MO-KS,0,0,0,0,0.07,0.061,0,0,0,17,7.7,89,28,0
2020,St. Louis MO-IL,2.2,1.6,41,10,0.09,0.074,34,6,1,38,10.9,73,32,0.12
2020,St. Marys PA,0,0,0,0,0.06,0.053,0,0,0,0,0,0,0,0
2020,Salem OH,0,0,0,0,0,0,3,2,1,0,0,0,0,0
2020,Salem OR,0,0,0,0,0.07,0.057,0,0,0,0,0,0,0,0
2020,Salina KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
2020,Salinas CA,1.6,1.2,25,4,0.07,0.057,0,0,0,64,8.8,218,27,0
2020,Salisbury MD-DE,0,0,0,0,0.07,0.06,2,0,0,16,7.2,0,0,0
2020,Salt Lake City UT,1.9,1.3,51,17,0.1,0.08,5,2,0,38,10.5,112,27,0
2020,San Antonio-New Braunfels TX,1.7,1,34,8,0.09,0.074,6,2,0,32,8.8,80,23,0
2020,San Diego-Carlsbad CA,3.1,1.7,49,14,0.11,0.082,1,0,0,75,20.5,158,52,0.02
2020,Sandpoint ID,0,0,0,0,0,0,0,0,0,0,0,291,18,0
2020,San Francisco-Oakland-Hayward CA,3.5,2.1,48,14,0.1,0.071,14,4,2,66,11.8,58,22,0
2020,San Jose-Sunnyvale-Santa Clara CA,2.1,1.8,49,14,0.1,0.069,2,1,0,59,12.5,116,25,0
2020,San Juan-Carolina-Caguas PR,13.8,3.6,0,0,0.12,0.07,0,0,0,0,0,0,0,0
2020,San Luis Obispo-Paso Robles-Arroyo Grande CA,0,0,26,4,0.09,0.08,2,1,0,63,9.8,280,28,0
2020,Santa Cruz-Watsonville CA,0,0,0,0,0.07,0.048,0,0,0,88,11,0,0,0
2020,Santa Fe NM,0,0,0,0,0.08,0.069,0,0,0,13,4.5,0,0,0
2020,Santa Maria-Santa Barbara CA,2.4,1,28,5,0.1,0.072,3,2,0,37,9.3,103,25,0
2020,Santa Rosa CA,1.6,1.6,25,4,0.07,0.052,0,0,0,34,8.3,125,16,0
2020,Savannah GA,0,0,0,0,0.07,0.054,64,19,1,18,8.9,0,0,0
2020,Sayre PA,0,0,16,2,0.06,0.054,0,0,0,16,6.6,0,0,0
2020,Scranton--Wilkes-Barre--Hazleton PA,1.1,0.8,43,9,0.07,0.057,3,2,0,19,6.9,37,13,0
2020,Seattle-Tacoma-Bellevue WA,1.7,1.7,57,16,0.09,0.06,4,2,1,61,10.6,0,0,0
2020,Sebastian-Vero Beach FL,0,0,0,0,0.07,0.059,0,0,0,0,0,0,0,0
2020,Sebring FL,0,0,0,0,0.07,0.059,0,0,0,0,0,0,0,0
2020,Sevierville TN,0,0,0,0,0.08,0.062,0,0,0,0,0,0,0,0
2020,Sheboygan WI,0,0,0,0,0.09,0.076,0,0,0,0,0,0,0,0
2020,Sheridan WY,0,0,0,0,0,0,0,0,0,34,6.7,52,14,0
2020,Show Low AZ,0,0,0,0,0.09,0.067,0,0,0,0,0,0,0,0
2020,Shreveport-Bossier City LA,0,0,0,0,0.07,0.057,10,1,0,27,9.5,84,18,0
2020,Sierra Vista-Douglas AZ,0,0,0,0,0.08,0.066,0,0,0,0,0,136,29,0
2020,Sioux City IA-NE-SD,0,0,22,2,0.07,0.063,2,1,1,21,7.6,88,19,0
2020,Sioux Falls SD,0.9,0.6,31,4,0.07,0.064,4,2,0,17,6.8,71,18,0
2020,Somerset KY,0,0,0,0,0.06,0.056,0,0,0,14,7.3,0,0,0
2020,Somerset PA,0,0,0,0,0.07,0.056,0,0,0,0,0,0,0,0
2020,Sonora CA,0,0,0,0,0.09,0.08,0,0,0,0,0,0,0,0
2020,South Bend-Mishawaka IN-MI,0,0,0,4,0.08,0.075,0,0,0,25,9.5,0,0,0
2020,Spartanburg SC,0,0,0,0,0.08,0.064,0,0,0,17,7.9,0,0,0
2020,Spokane-Spokane Valley WA,0,0,0,0,0.06,0.055,0,0,0,31,10.3,358,26,0
2020,Springfield IL,0,0,0,0,0.07,0.067,0,0,0,18,7.6,0,0,0
2020,Springfield MA,1,0.9,44,10,0.07,0.061,3,2,0,22,8.7,16,8,0
2020,Springfield MO,0,0,0,0,0.07,0.056,0,0,0,17,7.5,81,13,0
2020,Springfield OH,0,0,0,0,0.08,0.066,0,0,0,0,0,0,0,0
2020,State College PA,0,0,26,3,0.07,0.059,2,2,0,19,7.2,0,0,0
2020,Steamboat Springs CO,0,0,0,0,0,0,0,0,0,0,0,69,17,0
2020,Stockton-Lodi CA,2.6,1.7,54,11,0.09,0.068,0,0,0,92,14.8,226,38,0
2020,Summerville GA,0,0,0,0,0.06,0.052,0,0,0,0,0,0,0,0
2020,Syracuse NY,0,0,0,0,0.07,0.058,1,1,0,15,6.4,0,0,0
2020,Tallahassee FL,0.8,0.4,0,0,0.07,0.055,1,1,0,18,7.5,0,0,0
2020,Tampa-St. Petersburg-Clearwater FL,1.1,0.9,35,9,0.08,0.065,42,12,1,18,8.4,60,24,0.09
2020,Taos NM,0,0,0,0,0,0,0,0,0,16,5.8,0,0,0
2020,Terre Haute IN,0,0,0,0,0.07,0.064,4,2,1,22,8.1,0,0,0
2020,Texarkana TX-AR,0,0,0,0,0,0,0,0,0,21,9.4,0,0,0
2020,Toledo OH,0,0,0,0,0.09,0.076,0,0,0,0,0,0,0,0
2020,Topeka KS,0,0,0,0,0.07,0.057,0,0,0,0,0,0,0,0
2020,Torrington CT,1.7,0.4,0,0,0.08,0.063,1,1,0,14,5.8,29,10,0
2020,Traverse City MI,0,0,0,0,0.08,0.068,0,0,0,0,0,0,0,0
2020,Trenton NJ,0,0,0,0,0.09,0.07,0,0,0,16,7.2,0,0,0
2020,Troy AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17
2020,Truckee-Grass Valley CA,0,0,0,0,0.09,0.08,0,0,0,0,0,0,0,0
2020,Tucson AZ,1.6,0.8,37,8,0.09,0.072,1,0,0,14,6.2,211,53,0
2020,Tulsa OK,1.4,0.9,0,6,0.08,0.062,7,3,0,21,8.9,38,15,0
2020,Tupelo MS,0,0,0,0,0.06,0.052,0,0,0,0,0,0,0,0
2020,Tuscaloosa AL,0,0,0,0,0.06,0.052,0,0,0,17,7.5,0,0,0
2020,Tyler TX,0,0,12,2,0.07,0.06,0,0,0,0,0,0,0,0
2020,Ukiah CA,0,0,0,0,0.09,0.059,0,0,0,62,12.4,187,15,0
2020,Urban Honolulu HI,0.9,0.6,26,3,0.05,0.045,57,13,1,7,3.9,38,12,0
2020,Valdosta GA,0,0,0,0,0,0,0,0,0,18,7.9,0,0,0
2020,Vallejo-Fairfield CA,2.2,1.7,42,7,0.09,0.066,4,2,1,52,12,0,0,0
2020,Vernal UT,0,0,34,4,0.08,0.066,0,0,0,22,6.6,0,0,0
2020,Victoria TX,0,0,0,0,0.07,0.06,0,0,0,0,0,0,0,0
2020,Vincennes IN,0,0,0,0,0.07,0.065,0,0,0,0,0,0,0,0
2020,Vineland-Bridgeton NJ,0,0,32,6,0.07,0.06,0,0,0,16,8.3,0,0,0
2020,Vineyard Haven MA,0,0,0,0,0.07,0.06,0,0,0,0,0,0,0,0
2020,Virginia Beach-Norfolk-Newport News VA-NC,1.5,1,35,7,0.07,0.054,4,2,1,13,6,21,11,0
2020,Visalia-Porterville CA,0,0,48,9,0.12,0.095,0,0,0,0,0,270,60,0
2020,Wabash IN,0,0,0,0,0.07,0.067,0,0,0,0,0,0,0,0
2020,Waco TX,0.6,0.4,0,0,0.07,0.063,6,2,1,0,0,0,0,0
2020,Walla Walla WA,0,0,0,0,0,0,0,0,0,0,0,623,33,0
2020,Warner Robins GA,0,0,0,0,0,0,0,0,0,21,9.5,0,0,0
2020,Warren PA,0,0,0,0,0,0,47,13,1,0,0,0,0,0
2020,Washington IN,0,0,0,0,0,0,11,2,0,0,0,0,0,0
2020,Washington NC,0,0,0,0,0,0,15,2,0,0,0,0,0,0
2020,Washington-Arlington-Alexandria DC-VA-MD-WV,2.2,1.8,45,14,0.09,0.065,4,3,1,27,7.9,46,15,0
2020,Washington Court House OH,0,0,0,0,0.07,0.061,0,0,0,0,0,0,0,0
2020,Waterloo-Cedar Falls IA,0,0,0,0,0.07,0.06,0,0,0,22,7.9,0,0,0
2020,Watertown SD,0,0,0,0,0.07,0.057,0,0,0,16,6.7,129,26,0
2020,Watertown-Fort Atkinson WI,0,0,0,0,0.09,0.072,0,0,0,0,0,0,0,0
2020,Watertown-Fort Drum NY,0,0,0,0,0.07,0.06,0,0,0,0,0,0,0,0
2020,Wausau WI,0,0,0,0,0.06,0.055,0,0,0,0,0,0,0,0
2020,Weirton-Steubenville WV-OH,0,0,0,0,0.08,0.066,41,11,3,18,8.1,37,15,0
2020,Wenatchee WA,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2020,Wheeling WV-OH,0.1,0,26,6,0.07,0.063,9,5,3,16,7.6,0,0,0
2020,Whitewater-Elkhorn WI,0,0,0,0,0.09,0.074,0,0,0,0,0,0,0,0
2020,Wichita KS,0,0,34,6,0.07,0.06,3,2,1,24,8.9,139,27,0
2020,Williamsport PA,0,0,0,0,0.07,0.058,0,0,0,19,7.3,0,0,0
2020,Williston ND,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2020,Wilmington NC,0,0,0,0,0.06,0.054,0,0,0,13,3.7,0,0,0
2020,Wilmington OH,0,0,0,0,0.07,0.062,0,0,0,0,0,0,0,0
2020,Winchester VA-WV,0,0,0,0,0.06,0.052,0,0,0,16,6.5,18,8,0
2020,Winston-Salem NC,0,0,30,5,0.07,0.062,3,2,1,20,8.2,60,14,0
2020,Worcester MA-CT,2.1,1.1,45,10,0.08,0.063,2,1,0,16,8,33,13,0
2020,York-Hanover PA,0,0,39,7,0.07,0.056,6,2,0,26,9.3,0,0,0
2020,Youngstown-Warren-Boardman OH-PA,0,0,0,0,0.08,0.064,6,5,2,18,7.4,0,0,0
2020,Yuba City CA,0,0,38,6,0.1,0.083,0,0,0,0,0,246,27,0
2020,Yuma AZ,0,0,0,0,0.08,0.067,0,0,0,23,9.1,179,41,0
2021,Aberdeen SD,0,0,0,0,0,0,0,0,0,30,6.7,89,23,0
2021,Adrian MI,0,0,0,0,0.07,0.066,0,0,0,0,0,0,0,0
2021,Akron OH,0,0,0,0,0.08,0.067,5,3,0,24,9.3,0,0,0
2021,Albany GA,0,0,0,0,0,0,0,0,0,33,10.9,0,0,0
2021,Albany-Schenectady-Troy NY,0,0,0,0,0.07,0.062,2,1,0,22,8.1,0,0,0
2021,Albuquerque NM,2.2,1,44,8,0.09,0.076,3,1,1,28,11.3,221,52,0
2021,Alexandria LA,0,0,0,0,0,0,0,0,0,15,7.3,0,0,0
2021,Allentown-Bethlehem-Easton PA-NJ,0,0,42,10,0.08,0.069,6,3,0,27,9.9,0,0,0.06
2021,Altoona PA,0,0,0,0,0,0,4,2,0,21,8.8,0,0,0
2021,Amarillo TX,0,0,0,0,0.08,0.068,124,33,3,15,6.2,0,0,0
2021,Americus GA,0,0,0,0,0.07,0.059,0,0,0,0,0,0,0,0
2021,Anchorage AK,3.1,2.2,0,0,0,0,0,0,0,21,6,97,16,0
2021,Ann Arbor MI,0,0,0,0,0.07,0.066,0,0,0,18,8.9,0,0,0
2021,Appleton WI,0,0,0,0,0.07,0.063,74,17,1,28,9,0,0,0
2021,Ardmore OK,0,0,0,0,0.09,0.074,0,0,0,0,0,0,0,0
2021,Arkadelphia AR,0,0,0,0,0.08,0.061,0,0,0,0,0,0,0,0
2021,Asheville NC,0,0,0,0,0.07,0.063,52,15,1,19,7.2,0,0,0
2021,Ashtabula OH,0,0,0,0,0.08,0.068,8,6,1,0,0,0,0,0
2021,Athens OH,0,0,0,0,0,0,0,0,0,17,6.1,0,0,0
2021,Athens TN,0,0,0,0,0,0,0,0,0,20,7.6,0,0,0
2021,Athens-Clarke County GA,0,0,0,0,0.07,0.06,0,0,0,25,10.1,0,0,0
2021,Atlanta-Sandy Springs-Roswell GA,2,1.7,50,17,0.09,0.07,4,3,1,24,9.9,44,18,0
2021,Atlantic City-Hammonton NJ,0,0,0,0,0.07,0.059,1,0,0,18,7,0,0,0
2021,Augusta-Richmond County GA-SC,0,0,0,0,0.08,0.064,59,6,1,0,0,0,0,0
2021,Augusta-Waterville ME,0,0,0,0,0.08,0.056,0,0,0,22,7,23,10,0
2021,Austin-Round Rock TX,1.8,1.4,44,13,0.08,0.066,3,1,0,21,9.5,91,24,0
2021,Bakersfield CA,1.9,1.1,50,23,0.11,0.094,0,0,0,57,20,242,49,0
2021,Baltimore-Columbia-Towson MD,1.6,1.3,51,16,0.1,0.075,16,4,1,28,8.9,27,12,0
2021,Bangor ME,0,0,0,0,0.08,0.062,0,0,0,14,4.2,30,13,0
2021,Baraboo WI,0,0,0,0,0.07,0.065,0,0,0,26,8.4,49,16,0
2021,Barnstable Town MA,0,0,0,0,0.08,0.069,0,0,0,0,0,0,0,0
